"ptc_key","wave","hh_id","ptc_id","outdoor_temp_idw","outdoor_dew_idw","RH"
"PT20180819001",1,"HH20180819","PT2018081900",-3.55001784562954,-20.8469621949031,24.8482656165577
"PT20180820001",1,"HH20180820","PT2018082000",-1.59953068051325,-21.0726414655113,21.0877437675538
"PT20180820002",2,"HH20180820","PT2018082000",-5.5189243331368,-16.8356185590181,40.5658932780731
"PT20180820004",4,"HH20180820","PT2018082000",-0.440629659905829,-7.87866628031939,57.2076501195388
"PT20180821001",1,"HH20180821","PT2018082100",-1.5987557687783,-21.0709941929975,21.0895631519946
"PT20180821002",2,"HH20180821","PT2018082100",-5.55913544041592,-16.8393345384377,40.6773012217431
"PT20180821004",4,"HH20180821","PT2018082100",-0.481092499467655,-7.88508766745238,57.347870035871
"PT20180822001",1,"HH20180822","PT2018082200",-1.62295303852795,-21.0730828739908,21.1232629427145
"PT20180822002",2,"HH20180822","PT2018082200",-5.50888961982755,-16.8305091706277,40.552340032788
"PT20180822004",4,"HH20180822","PT2018082200",-0.436649005382738,-7.87931384898741,57.1882097935295
"PT20180823001",1,"HH20180823","PT2018082300",0.649063388102954,-22.3146010294245,16.061056784988
"PT20180823002",2,"HH20180823","PT2018082300",-1.50544985596832,-13.7280140396231,38.8568454576461
"PT20180823004",4,"HH20180823","PT2018082300",0.145110402139812,-11.5063609415189,41.2131034338601
"PT20180824001",1,"HH20180824","PT2018082400",0.672845797393027,-22.3156123253773,16.032104767827
"PT20180824002",2,"HH20180824","PT2018082400",-1.51734167078176,-13.7300418478783,38.8843665534632
"PT20180824004",4,"HH20180824","PT2018082400",-3.1976519908416,-13.3567530568956,45.3861400924434
"PT20180825001",1,"HH20180825","PT2018082500",0.646984258552739,-22.3146573103952,16.0633862411163
"PT20180825002",2,"HH20180825","PT2018082500",-1.50465550780058,-13.7277598466499,38.8553837508661
"PT20180825004",4,"HH20180825","PT2018082500",0.14739324075238,-11.5060266270576,41.2073901979293
"PT20180826001",1,"HH20180826","PT2018082600",0.64592853043584,-22.3152122654005,16.0638257602962
"PT20180826002",2,"HH20180826","PT2018082600",-1.54748810803674,-13.7321517467388,38.9638549465536
"PT20180826004",4,"HH20180826","PT2018082600",-3.23398634917677,-13.3614283157634,45.4918508871281
"PT20180834001",1,"HH20180834","PT2018083400",-3.29399820350883,-20.8133052911798,24.4494423849273
"PT20180834002",2,"HH20180834","PT2018083400",-1.77136283102471,-13.6917868747897,39.74091654701
"PT20180834004",4,"HH20180834","PT2018083400",-0.100276226059484,-11.454839932308,42.1259551559011
"PT20180835001",1,"HH20180835","PT2018083500",-3.29456611864011,-20.8122082184481,24.4528039916201
"PT20180835002",2,"HH20180835","PT2018083500",-1.76772356676901,-13.6896547867191,39.7371741625113
"PT20180839001",1,"HH20180839","PT2018083900",-3.29709209980881,-20.8129379433607,24.4558597403573
"PT20180839002",2,"HH20180839","PT2018083900",-1.769644568034,-13.6916611967247,39.7362986272174
"PT20180839004",4,"HH20180839","PT2018083900",-0.0976219555542726,-11.453406579832,42.122662717221
"PT20180840001",1,"HH20180840","PT2018084000",-3.28710814531368,-20.812582073827,24.4384245650327
"PT20180840002",2,"HH20180840","PT2018084000",-1.76054381849323,-13.6901621428623,39.7145452906393
"PT20180840014",4,"HH20180840","PT2018084001",-0.0882630425008508,-11.4534913441619,42.093776993517
"PT20180841001",1,"HH20180841","PT2018084100",-3.28577729514038,-20.8127921628785,24.4355556950688
"PT20180842001",1,"HH20180842","PT2018084200",-3.29154585530789,-20.8119898246204,24.4477637755671
"PT20180842002",2,"HH20180842","PT2018084200",-1.76810003453835,-13.6879315673419,39.7438517982695
"PT20180842004",4,"HH20180842","PT2018084200",-0.0998333487340908,-11.4508531966778,42.1380164025805
"PT20180842012",2,"HH20180842","PT2018084201",-4.94239409777561,-15.4914036577943,43.4289116616153
"PT20180843001",1,"HH20180843","PT2018084300",-3.29726523255321,-20.8120453842175,24.4580687483401
"PT20180843004",4,"HH20180843","PT2018084300",-0.0962125020680952,-11.451780619032,42.1238240495668
"PT20180844001",1,"HH20180844","PT2018084400",-1.6239397119399,-21.0738959162931,21.1233016017162
"PT20180844002",2,"HH20180844","PT2018084400",-5.51553399007237,-16.8317395053693,40.5686239383283
"PT20180844044",4,"HH20180844","PT2018084404",-0.445052890478371,-7.87992819035194,57.2204770862012
"PT20180845001",1,"HH20180845","PT2018084500",-1.624494846205,-21.0728041253151,21.1261687383739
"PT20180845002",2,"HH20180845","PT2018084500",-5.59731556137277,-13.5870897989306,53.3558202889263
"PT20180845004",4,"HH20180845","PT2018084500",-0.439557232977799,-7.87849954804077,57.2039238106322
"PT20180846001",1,"HH20180846","PT2018084600",-1.61586316568739,-21.0731803430366,21.1120801869099
"PT20180846002",2,"HH20180846","PT2018084600",-5.52645926855971,-16.8357916593623,40.5885207667572
"PT20180847001",1,"HH20180847","PT2018084700",1.29937614749596,-19.7089306136353,19.2216747868701
"PT20180847002",2,"HH20180847","PT2018084700",-3.50239062718802,-17.0824366709939,34.1383025214583
"PT20180847044",4,"HH20180847","PT2018084704",-11.1639902820155,-27.239868754013,25.2542355698162
"PT20180849001",1,"HH20180849","PT2018084900",1.26897537652132,-19.7084578015303,19.2644352147939
"PT20180850001",1,"HH20180850","PT2018085000",1.25265129478226,-19.7083339970752,19.2872240635431
"PT20180850002",2,"HH20180850","PT2018085000",-3.54513248234913,-17.0845422615852,34.2413783054047
"PT20180850004",4,"HH20180850","PT2018085000",-11.2042690520414,-27.2447451832597,25.3240592612598
"PT20180851001",1,"HH20180851","PT2018085100",1.27647362414151,-19.7088145045085,19.2534817020839
"PT20180851002",2,"HH20180851","PT2018085100",-3.5239436845789,-17.0825481199203,34.1929620545711
"PT20180851004",4,"HH20180851","PT2018085100",-8.4375336057804,-24.1167507348136,27.0442436615662
"PT20180852001",1,"HH20180852","PT2018085200",1.27066427970265,-19.7087684866523,19.2615864050098
"PT20180852002",2,"HH20180852","PT2018085200",-3.52675618359428,-17.0836024166711,34.1971185795136
"PT20180852004",4,"HH20180852","PT2018085200",-8.43921657998935,-24.1167330124135,27.0478291327078
"PT20180854001",1,"HH20180854","PT2018085400",-2.81066575844889,-11.7476705229811,50.2083964121755
"PT20180854002",2,"HH20180854","PT2018085400",-2.89247549670104,-12.3460643509389,48.1450073235824
"PT20180854012",2,"HH20180854","PT2018085401",-5.45307587740823,-13.4900218875298,53.1928989019972
"PT20180854014",4,"HH20180854","PT2018085401",-11.0312817181582,-27.1537658150564,25.1873984045984
"PT20180855001",1,"HH20180855","PT2018085500",0.266864885007957,-16.6786504288069,26.7678543264733
"PT20180855002",2,"HH20180855","PT2018085500",-3.37531759023761,-12.6028570694234,48.8845563753772
"PT20180855004",4,"HH20180855","PT2018085500",-10.118063469099,-24.7875177305689,29.0516963911021
"PT20180856001",1,"HH20180856","PT2018085600",0.268522538985128,-16.6777226436764,26.7667197923572
"PT20180856002",2,"HH20180856","PT2018085600",-3.37441424272933,-12.601515536947,48.886553375838
"PT20180856004",4,"HH20180856","PT2018085600",-10.1234923461877,-24.7861865677257,29.0676315383064
"PT20180857001",1,"HH20180857","PT2018085700",0.159214190520021,-16.6832425776518,26.9669175625677
"PT20180857002",2,"HH20180857","PT2018085700",-3.48572259614629,-12.611027328259,49.256423046135
"PT20180857014",4,"HH20180857","PT2018085701",-10.2103719427795,-24.7994514542472,29.2329024742668
"PT20180858001",1,"HH20180858","PT2018085800",0.124934722375129,-16.6845185880971,27.0310760039084
"PT20180858002",2,"HH20180858","PT2018085800",-3.4469755544048,-12.6137410245077,49.1034381394009
"PT20180858004",4,"HH20180858","PT2018085800",-10.2010934359853,-24.8083819538913,29.188024754725
"PT20180859001",1,"HH20180859","PT2018085900",-2.72810113406019,-11.8833542634602,49.3622031979612
"PT20180860001",1,"HH20180860","PT2018086000",-3.41994043680918,-21.1146046415386,24.0426262047122
"PT20180860002",2,"HH20180860","PT2018086000",-1.66539478782037,-9.79731182415973,53.8628803163903
"PT20180860004",4,"HH20180860","PT2018086000",-2.29774976867686,-9.1349671451067,59.4455735296408
"PT20180861001",1,"HH20180861","PT2018086100",-3.57014593180548,-21.1183078187214,24.3059014208992
"PT20180861002",2,"HH20180861","PT2018086100",-1.81716835009717,-9.80694709643119,54.4263679203867
"PT20180861044",4,"HH20180861","PT2018086104",-2.41948915420413,-9.14703935628271,59.9264648670576
"PT20180862001",1,"HH20180862","PT2018086200",-3.99673773420232,-21.1293057453298,25.0703205820733
"PT20180862002",2,"HH20180862","PT2018086200",-2.23502818337407,-9.83231547202904,56.0175631357176
"PT20180862044",4,"HH20180862","PT2018086204",-2.83815000869363,-9.19396090011834,61.5882989966932
"PT20180863001",1,"HH20180863","PT2018086300",-3.29950512558641,-20.813058843309,24.4600017245772
"PT20180864001",1,"HH20180864","PT2018086400",-3.30849449020466,-20.8130776731861,24.476355234992
"PT20180864002",2,"HH20180864","PT2018086400",-1.75684715313965,-13.6908093829689,39.7016517337701
"PT20180864004",4,"HH20180864","PT2018086400",-0.0965264958245979,-11.453853400125,42.1178107873311
"PT20180865001",1,"HH20180865","PT2018086500",-3.01238684698883,-20.5097223621437,24.5802038957653
"PT20180865002",2,"HH20180865","PT2018086500",-4.7870928968808,-14.7938789679159,45.4643098904067
"PT20180865004",4,"HH20180865","PT2018086500",0.217685936594355,-10.7001087634361,43.7154557785365
"PT20180866001",1,"HH20180866","PT2018086600",-3.01998964880149,-20.5097319138155,24.5940824655523
"PT20180866002",2,"HH20180866","PT2018086600",-1.16732946155348,-13.1908018290506,39.5969523858868
"PT20180866004",4,"HH20180866","PT2018086600",0.219613949744239,-10.7003053149225,43.7086732821726
"PT20180871001",1,"HH20180871","PT2018087100",-3.85872910218822,-20.8591146703507,25.4017807524772
"PT20180872001",1,"HH20180872","PT2018087200",-3.83827476600027,-20.858942176991,25.3632887857456
"PT20180872002",2,"HH20180872","PT2018087200",-5.88769709215044,-16.808995303773,41.8126914447291
"PT20180872014",4,"HH20180872","PT2018087201",-0.895261995427574,-8.90110576365835,54.6142873625495
"PT20180873001",1,"HH20180873","PT2018087300",-3.82730206730923,-20.8570422615903,25.3466414951911
"PT20180873002",2,"HH20180873","PT2018087300",-5.87635704765466,-16.8032000699994,41.7968623352536
"PT20180873004",4,"HH20180873","PT2018087300",-0.831803641791865,-7.85952912017065,58.9498160941207
"PT20180874001",1,"HH20180874","PT2018087400",-1.62828403422759,-21.0733483524335,21.1310533881386
"PT20180874002",2,"HH20180874","PT2018087400",-5.52279821150848,-16.8309615982024,40.5936495125907
"PT20180874004",4,"HH20180874","PT2018087400",-0.430010196803221,-7.87882915663638,57.1627314632072
"PT20180875001",1,"HH20180875","PT2018087500",-1.60371095924718,-21.0714103721456,21.0964804901317
"PT20180875002",2,"HH20180875","PT2018087500",-5.48698194724079,-16.8279271472932,40.493704382053
"PT20180875004",4,"HH20180875","PT2018087500",-0.418131776155136,-7.87679325946778,57.1223473622365
"PT20180876001",1,"HH20180876","PT2018087600",-2.70905967905078,-11.6859493579934,50.0781372459263
"PT20180876002",2,"HH20180876","PT2018087600",-2.7492969311021,-12.3243536246228,47.7193176479315
"PT20180876004",4,"HH20180876","PT2018087600",-10.9134335946027,-27.1300806948929,25.0067794862526
"PT20180877001",1,"HH20180877","PT2018087700",0.45855399708381,-16.5846922571771,26.6075120268674
"PT20180877002",2,"HH20180877","PT2018087700",-0.0596247954080609,-9.78257733518315,47.9577651066544
"PT20180877004",4,"HH20180877","PT2018087700",-4.51130384728364,-10.2251731197456,64.3557760106319
"PT20180878001",1,"HH20180878","PT2018087800",0.435109703049541,-16.5852164915255,26.6514541632036
"PT20180878002",2,"HH20180878","PT2018087800",-0.0917543964759047,-9.78441061022809,48.0627694099259
"PT20180888001",1,"HH20180888","PT2018088800",0.660747967902549,-22.3159716925846,16.0455923223833
"PT20180888002",2,"HH20180888","PT2018088800",-1.55389782919296,-13.7333370920601,38.9784399257282
"PT20180888004",4,"HH20180888","PT2018088800",0.156820444867689,-11.5003317589511,41.1980060809346
"PT20180888012",2,"HH20180888","PT2018088801",-2.67394839909179,-13.3026983729449,43.8459352315853
"PT20180889001",1,"HH20180889","PT2018088900",0.67570185823125,-22.317107107554,16.026696419954
"PT20180889002",2,"HH20180889","PT2018088900",-2.62523670836869,-13.2869964289905,43.7436073991821
"PT20180889004",4,"HH20180889","PT2018088900",-3.18221495930279,-13.3411096228997,45.391617857162
"PT20180890001",1,"HH20180890","PT2018089000",0.696429269759357,-22.3180399082303,16.0014471019631
"PT20180890002",2,"HH20180890","PT2018089000",-1.46760237708132,-13.7160725556662,38.786740259983
"PT20180890004",4,"HH20180890","PT2018089000",-3.16280407500192,-13.3324480757983,45.3579517819516
"PT20180892001",1,"HH20180892","PT2018089200",1.13186098976458,-19.7042739358885,19.4620392743016
"PT20180892002",2,"HH20180892","PT2018089200",-5.26163427123689,-15.7568880712012,43.523058430118
"PT20180893001",1,"HH20180893","PT2018089300",-3.46162530576671,-25.0144413289519,17.0761814793665
"PT20180894001",1,"HH20180894","PT2018089400",-3.44559051540248,-25.0102956307719,17.0621333379231
"PT20180894002",2,"HH20180894","PT2018089400",-3.69477104939422,-11.0670456595773,56.6214361545046
"PT20180894004",4,"HH20180894","PT2018089400",-3.62286691341073,-16.1932931070858,37.1039682304551
"PT20180895001",1,"HH20180895","PT2018089500",-3.43244762393303,-25.0113570253344,17.0437791035992
"PT20180895002",2,"HH20180895","PT2018089500",-3.67659363563871,-11.0668487574489,56.5454196317095
"PT20180895004",4,"HH20180895","PT2018089500",-3.6098448144459,-16.1928813181678,37.0691508610527
"PT20180896001",1,"HH20180896","PT2018089600",-3.52159364988762,-25.0253283424278,17.1359743237414
"PT20180897001",1,"HH20180897","PT2018089700",-3.44924050253305,-25.0125794755164,17.063269107913
"PT20180897002",2,"HH20180897","PT2018089700",-3.69124799857499,-11.067509573684,56.6044317770844
"PT20180897004",4,"HH20180897","PT2018089700",-3.63458601154248,-16.1944950974835,37.132763080005
"PT20180899001",1,"HH20180899","PT2018089900",0.639969229702417,-22.3149298096438,16.0711319491119
"PT20180899002",2,"HH20180899","PT2018089900",-1.54893798055531,-13.733162885054,38.9647948951019
"PT20180899004",4,"HH20180899","PT2018089900",0.130498318154893,-11.5056098746086,41.2592246963819
"PT20180900001",1,"HH20180900","PT2018090000",-6.93660868863349,-23.8438706184549,24.6742432404981
"PT20180900002",2,"HH20180900","PT2018090000",-5.57558328147979,-15.7728101731844,44.5132957434149
"PT20180900004",4,"HH20180900","PT2018090000",-0.892649249239933,-11.5408663487048,44.3223128499478
"PT20180901001",1,"HH20180901","PT2018090100",-6.93260901401892,-23.8442816824956,24.6657570428555
"PT20180901002",2,"HH20180901","PT2018090100",-7.87425654013162,-19.4555038113367,38.9259164551645
"PT20180902001",1,"HH20180902","PT2018090200",-6.98542320185171,-23.8468726541181,24.760362333485
"PT20180902012",2,"HH20180902","PT2018090201",-5.6153399297515,-15.7794886280257,44.6232324574087
"PT20180903001",1,"HH20180903","PT2018090300",-7.0008200046974,-23.8477394054663,24.7877728833647
"PT20180903002",2,"HH20180903","PT2018090300",-5.64971617431867,-15.784318411753,44.7220498962725
"PT20180903004",4,"HH20180903","PT2018090300",-0.977807469214356,-11.5558223513247,44.5457213100512
"PT20180905001",1,"HH20180905","PT2018090500",-6.97738892305264,-23.8494384751024,24.7394147206877
"PT20180905002",2,"HH20180905","PT2018090500",-5.62744956643671,-15.7889932157935,44.6291196073622
"PT20180905004",4,"HH20180905","PT2018090500",-0.950868802879785,-11.5618641053526,44.4366223709729
"PT20180906001",1,"HH20180906","PT2018090600",-11.4392150595539,-24.2525338624151,33.8512754486554
"PT20180906002",2,"HH20180906","PT2018090600",-6.74216325194966,-18.0234510145952,40.2988116382417
"PT20180906044",4,"HH20180906","PT2018090604",0.350240995044554,-7.31784872728657,56.4102221245439
"PT20180907001",1,"HH20180907","PT2018090700",-11.4494164561872,-24.2561951538059,33.8677673971875
"PT20180907002",2,"HH20180907","PT2018090700",-6.75117549263732,-18.0274118328018,40.3131732571801
"PT20180907004",4,"HH20180907","PT2018090700",0.342281742085327,-7.32181941544912,56.4254235762443
"PT20180907011",1,"HH20180907","PT2018090701",-11.4494164561872,-24.2561951538059,33.8677673971875
"PT20180907012",2,"HH20180907","PT2018090701",-7.01572760089141,-18.0286838863742,41.136278414552
"PT20180908001",1,"HH20180908","PT2018090800",-11.4553185553738,-24.2584562053835,33.876880676374
"PT20180908002",2,"HH20180908","PT2018090800",-6.75427242967987,-18.028564025181,40.3188225579882
"PT20180908044",4,"HH20180908","PT2018090804",0.346847246105415,-7.32280925396526,56.4024935802163
"PT20180909001",1,"HH20180909","PT2018090900",-11.4633908037059,-24.2598219772255,33.8945870366083
"PT20180909002",2,"HH20180909","PT2018090900",-6.77060684748602,-18.0310906916546,40.3607581300925
"PT20180909004",4,"HH20180909","PT2018090900",0.329036649679025,-7.32502503593508,56.465541337942
"PT20180910001",1,"HH20180910","PT2018091000",-3.0483233014214,-16.2150364560125,35.4839611215401
"PT20180910002",2,"HH20180910","PT2018091000",-3.55824981493675,-11.0321262252029,56.2026752358343
"PT20180910004",4,"HH20180910","PT2018091000",-1.0742847813242,-7.36775073827904,62.3283870801875
"PT20180911001",1,"HH20180911","PT2018091100",-3.13025841529126,-16.2126710303286,35.7079575201758
"PT20180911002",2,"HH20180911","PT2018091100",-3.4976299524644,-11.0280992617926,55.9667782334285
